"tipo_vehiculo","anio_inscripcion_inicial","mes_inscripcion_inicial","provincia_inscripcion_inicial","letra_provincia_inscripcion_inicial","cantidad_inscripciones_iniciales","provincia_id"
"Automotores",2013,1,"Santiago del Estero","G",1375,"86"
"Automotores",2013,1,"Tierra del Fuego","V",1049,"94"
"Automotores",2013,1,"Tucumán","T",2751,"90"
"Automotores",2013,2,"Buenos Aires","B",21660,"06"
"Automotores",2013,2,"Catamarca","K",506,"10"
"Automotores",2013,2,"Chaco","H",1056,"22"
"Automotores",2013,2,"Chubut","U",1315,"26"
"Automotores",2013,2,"Ciudad Autónoma de Bs.As.","C",10250,"02"
"Automotores",2013,2,"Córdoba","X",5941,"14"
"Automotores",2013,2,"Corrientes","W",1523,"18"
"Automotores",2013,2,"Entre Ríos","E",1713,"30"
"Automotores",2013,2,"Formosa","P",639,"34"
"Automotores",2013,2,"Jujuy","Y",910,"38"
"Automotores",2013,2,"La Pampa","L",699,"42"
"Automotores",2013,2,"La Rioja","F",346,"46"
"Automotores",2013,2,"Mendoza","M",2542,"50"
"Automotores",2013,2,"Misiones","N",928,"54"
"Automotores",2013,2,"Neuquén","Q",1398,"58"
"Automotores",2013,2,"Río Negro","R",1072,"62"
"Automotores",2013,2,"Salta","A",1328,"66"
"Automotores",2013,2,"San Juan","J",817,"70"
"Automotores",2013,2,"San Luis","D",588,"74"
"Automotores",2013,2,"Santa Cruz","Z",869,"78"
"Automotores",2013,2,"Santa Fe","S",5290,"82"
"Automotores",2013,2,"Santiago del Estero","G",659,"86"
"Automotores",2013,2,"Tierra del Fuego","V",673,"94"
"Automotores",2013,2,"Tucumán","T",1435,"90"
"Automotores",2013,3,"Buenos Aires","B",26841,"06"
"Automotores",2013,3,"Catamarca","K",607,"10"
"Automotores",2013,3,"Chaco","H",1264,"22"
"Automotores",2013,3,"Chubut","U",1531,"26"
"Automotores",2013,3,"Ciudad Autónoma de Bs.As.","C",12447,"02"
"Automotores",2013,3,"Córdoba","X",7282,"14"
"Automotores",2013,3,"Corrientes","W",1768,"18"
"Automotores",2013,3,"Entre Ríos","E",2165,"30"
"Automotores",2013,3,"Formosa","P",676,"34"
"Automotores",2013,3,"Jujuy","Y",967,"38"
"Automotores",2013,3,"La Pampa","L",850,"42"
"Automotores",2013,3,"La Rioja","F",449,"46"
"Automotores",2013,3,"Mendoza","M",3167,"50"
"Automotores",2013,3,"Misiones","N",1134,"54"
"Automotores",2013,3,"Neuquén","Q",1700,"58"
"Automotores",2013,3,"Río Negro","R",1247,"62"
"Automotores",2013,3,"Salta","A",1526,"66"
"Automotores",2013,3,"San Juan","J",875,"70"
"Automotores",2013,3,"San Luis","D",689,"74"
"Automotores",2013,3,"Santa Cruz","Z",1025,"78"
"Automotores",2013,3,"Santa Fe","S",6532,"82"
"Automotores",2013,3,"Santiago del Estero","G",751,"86"
"Automotores",2013,3,"Tierra del Fuego","V",910,"94"
"Automotores",2013,3,"Tucumán","T",1691,"90"
"Automotores",2013,4,"Buenos Aires","B",27700,"06"
"Automotores",2013,4,"Catamarca","K",654,"10"
"Automotores",2013,4,"Chaco","H",1321,"22"
"Automotores",2013,4,"Chubut","U",1473,"26"
"Automotores",2013,4,"Ciudad Autónoma de Bs.As.","C",13933,"02"
"Automotores",2013,4,"Córdoba","X",7994,"14"
"Automotores",2013,4,"Corrientes","W",1689,"18"
"Automotores",2013,4,"Entre Ríos","E",2218,"30"
"Automotores",2013,4,"Formosa","P",828,"34"
"Automotores",2013,4,"Jujuy","Y",1150,"38"
"Automotores",2013,4,"La Pampa","L",871,"42"
"Automotores",2013,4,"La Rioja","F",468,"46"
"Automotores",2013,4,"Mendoza","M",3213,"50"
"Automotores",2013,4,"Misiones","N",1203,"54"
"Automotores",2013,4,"Neuquén","Q",1628,"58"
"Automotores",2013,4,"Río Negro","R",1296,"62"
"Automotores",2013,4,"Salta","A",1752,"66"
"Automotores",2013,4,"San Juan","J",1039,"70"
"Automotores",2013,4,"San Luis","D",783,"74"
"Automotores",2013,4,"Santa Cruz","Z",1029,"78"
"Automotores",2013,4,"Santa Fe","S",6787,"82"
"Automotores",2013,4,"Santiago del Estero","G",858,"86"
"Automotores",2013,4,"Tierra del Fuego","V",911,"94"
"Automotores",2013,4,"Tucumán","T",1865,"90"
"Automotores",2013,5,"Buenos Aires","B",31822,"06"
"Automotores",2013,5,"Catamarca","K",712,"10"
"Automotores",2013,5,"Chaco","H",1526,"22"
"Automotores",2013,5,"Chubut","U",1717,"26"
"Automotores",2013,5,"Ciudad Autónoma de Bs.As.","C",16221,"02"
"Automotores",2013,5,"Córdoba","X",8638,"14"
"Automotores",2013,5,"Corrientes","W",1861,"18"
"Automotores",2013,5,"Entre Ríos","E",2434,"30"
"Automotores",2013,5,"Formosa","P",795,"34"
"Automotores",2013,5,"Jujuy","Y",1169,"38"
"Automotores",2013,5,"La Pampa","L",890,"42"
"Automotores",2013,5,"La Rioja","F",431,"46"
"Automotores",2013,5,"Mendoza","M",3607,"50"
"Automotores",2013,5,"Misiones","N",1368,"54"
"Automotores",2013,5,"Neuquén","Q",1834,"58"
"Automotores",2013,5,"Río Negro","R",1460,"62"
"Automotores",2013,5,"Salta","A",2002,"66"
"Automotores",2013,5,"San Juan","J",1068,"70"
"Automotores",2013,5,"San Luis","D",842,"74"
"Automotores",2013,5,"Santa Cruz","Z",1114,"78"
"Automotores",2013,5,"Santa Fe","S",7561,"82"
"Automotores",2013,5,"Santiago del Estero","G",929,"86"
"Automotores",2013,5,"Tierra del Fuego","V",883,"94"
"Automotores",2013,5,"Tucumán","T",2002,"90"
"Automotores",2013,6,"Buenos Aires","B",25508,"06"
"Automotores",2013,6,"Catamarca","K",560,"10"
"Automotores",2013,6,"Chaco","H",1227,"22"
"Automotores",2013,6,"Chubut","U",1302,"26"
"Automotores",2013,6,"Ciudad Autónoma de Bs.As.","C",12989,"02"
"Automotores",2013,6,"Córdoba","X",7318,"14"
"Automotores",2013,6,"Corrientes","W",1537,"18"
"Automotores",2013,6,"Entre Ríos","E",1897,"30"
"Automotores",2013,6,"Formosa","P",569,"34"
"Automotores",2013,6,"Jujuy","Y",956,"38"
"Automotores",2013,6,"La Pampa","L",787,"42"
"Automotores",2013,6,"La Rioja","F",378,"46"
"Automotores",2013,6,"Mendoza","M",3167,"50"
"Automotores",2013,6,"Misiones","N",1025,"54"
"Automotores",2013,6,"Neuquén","Q",1486,"58"
"Automotores",2013,6,"Río Negro","R",1225,"62"
"Automotores",2013,6,"Salta","A",1455,"66"
"Automotores",2013,6,"San Juan","J",879,"70"
"Automotores",2013,6,"San Luis","D",620,"74"
"Automotores",2013,6,"Santa Cruz","Z",956,"78"
"Automotores",2013,6,"Santa Fe","S",6142,"82"
"Automotores",2013,6,"Santiago del Estero","G",796,"86"
"Automotores",2013,6,"Tierra del Fuego","V",728,"94"
"Automotores",2013,6,"Tucumán","T",1652,"90"
"Automotores",2013,7,"Buenos Aires","B",30077,"06"
"Automotores",2013,7,"Catamarca","K",638,"10"
"Automotores",2013,7,"Chaco","H",1506,"22"
"Automotores",2013,7,"Chubut","U",1636,"26"
"Automotores",2013,7,"Ciudad Autónoma de Bs.As.","C",14969,"02"
"Automotores",2013,7,"Córdoba","X",8333,"14"
"Automotores",2013,7,"Corrientes","W",1764,"18"
"Automotores",2013,7,"Entre Ríos","E",2224,"30"
"Automotores",2013,7,"Formosa","P",752,"34"
"Automotores",2013,7,"Jujuy","Y",1138,"38"
"Automotores",2013,7,"La Pampa","L",930,"42"
"Automotores",2013,7,"La Rioja","F",476,"46"
"Automotores",2013,7,"Mendoza","M",3688,"50"
"Automotores",2013,7,"Misiones","N",1378,"54"
"Automotores",2013,7,"Neuquén","Q",1709,"58"
"Automotores",2013,7,"Río Negro","R",1410,"62"
"Automotores",2013,7,"Salta","A",1885,"66"
"Automotores",2013,7,"San Juan","J",954,"70"
"Automotores",2013,7,"San Luis","D",797,"74"
"Automotores",2013,7,"Santa Cruz","Z",1046,"78"
"Automotores",2013,7,"Santa Fe","S",7304,"82"
"Automotores",2013,7,"Santiago del Estero","G",905,"86"
"Automotores",2013,7,"Tierra del Fuego","V",857,"94"
"Automotores",2013,7,"Tucumán","T",2081,"90"
"Automotores",2013,8,"Buenos Aires","B",28266,"06"
"Automotores",2013,8,"Catamarca","K",635,"10"
"Automotores",2013,8,"Chaco","H",1403,"22"
"Automotores",2013,8,"Chubut","U",1595,"26"
"Automotores",2013,8,"Ciudad Autónoma de Bs.As.","C",13908,"02"
"Automotores",2013,8,"Córdoba","X",7767,"14"
"Automotores",2013,8,"Corrientes","W",1707,"18"
"Automotores",2013,8,"Entre Ríos","E",2080,"30"
"Automotores",2013,8,"Formosa","P",748,"34"
"Automotores",2013,8,"Jujuy","Y",963,"38"
"Automotores",2013,8,"La Pampa","L",791,"42"
"Automotores",2013,8,"La Rioja","F",472,"46"
"Automotores",2013,8,"Mendoza","M",3547,"50"
"Automotores",2013,8,"Misiones","N",1336,"54"
"Automotores",2013,8,"Neuquén","Q",1556,"58"
"Automotores",2013,8,"Río Negro","R",1359,"62"
"Automotores",2013,8,"Salta","A",1572,"66"
"Automotores",2013,8,"San Juan","J",986,"70"
"Automotores",2013,8,"San Luis","D",831,"74"
"Automotores",2013,8,"Santa Cruz","Z",1007,"78"
"Automotores",2013,8,"Santa Fe","S",6649,"82"
"Automotores",2013,8,"Santiago del Estero","G",791,"86"
"Automotores",2013,8,"Tierra del Fuego","V",946,"94"
"Automotores",2013,8,"Tucumán","T",1854,"90"
"Automotores",2013,9,"Buenos Aires","B",28967,"06"
"Automotores",2013,9,"Catamarca","K",600,"10"
"Automotores",2013,9,"Chaco","H",1485,"22"
"Automotores",2013,9,"Chubut","U",1518,"26"
"Automotores",2013,9,"Ciudad Autónoma de Bs.As.","C",14500,"02"
"Automotores",2013,9,"Córdoba","X",7921,"14"
"Automotores",2013,9,"Corrientes","W",1669,"18"
"Automotores",2013,9,"Entre Ríos","E",2418,"30"
"Automotores",2013,9,"Formosa","P",833,"34"
"Automotores",2013,9,"Jujuy","Y",926,"38"
"Automotores",2013,9,"La Pampa","L",914,"42"
"Automotores",2013,9,"La Rioja","F",473,"46"
"Automotores",2013,9,"Mendoza","M",3508,"50"
"Automotores",2013,9,"Misiones","N",1388,"54"
"Automotores",2013,9,"Neuquén","Q",1777,"58"
"Automotores",2013,9,"Río Negro","R",1420,"62"
"Automotores",2013,9,"Salta","A",1599,"66"
"Automotores",2013,9,"San Juan","J",970,"70"
"Automotores",2013,9,"San Luis","D",830,"74"
"Automotores",2013,9,"Santa Cruz","Z",1090,"78"
"Automotores",2013,9,"Santa Fe","S",7101,"82"
"Automotores",2013,9,"Santiago del Estero","G",719,"86"
"Automotores",2013,9,"Tierra del Fuego","V",1032,"94"
"Automotores",2013,9,"Tucumán","T",1762,"90"
"Automotores",2013,10,"Buenos Aires","B",30426,"06"
"Automotores",2013,10,"Catamarca","K",655,"10"
"Automotores",2013,10,"Chaco","H",1386,"22"
"Automotores",2013,10,"Chubut","U",1713,"26"
"Automotores",2013,10,"Ciudad Autónoma de Bs.As.","C",15766,"02"
"Automotores",2013,10,"Córdoba","X",8404,"14"
"Automotores",2013,10,"Corrientes","W",1896,"18"
"Automotores",2013,10,"Entre Ríos","E",2321,"30"
"Automotores",2013,10,"Formosa","P",730,"34"
"Automotores",2013,10,"Jujuy","Y",1138,"38"
"Automotores",2013,10,"La Pampa","L",888,"42"
"Automotores",2013,10,"La Rioja","F",498,"46"
"Automotores",2013,10,"Mendoza","M",3385,"50"
"Automotores",2013,10,"Misiones","N",1401,"54"
"Automotores",2013,10,"Neuquén","Q",1646,"58"
"Automotores",2013,10,"Río Negro","R",1434,"62"
"Automotores",2013,10,"Salta","A",1785,"66"
"Automotores",2013,10,"San Juan","J",939,"70"
"Automotores",2013,10,"San Luis","D",823,"74"
"Automotores",2013,10,"Santa Cruz","Z",1083,"78"
"Automotores",2013,10,"Santa Fe","S",7442,"82"
"Automotores",2013,10,"Santiago del Estero","G",767,"86"
"Automotores",2013,10,"Tierra del Fuego","V",1139,"94"
"Automotores",2013,10,"Tucumán","T",2124,"90"
"Automotores",2013,11,"Buenos Aires","B",21456,"06"
"Automotores",2013,11,"Catamarca","K",379,"10"
"Automotores",2013,11,"Chaco","H",882,"22"
"Automotores",2013,11,"Chubut","U",1195,"26"
"Automotores",2013,11,"Ciudad Autónoma de Bs.As.","C",11344,"02"
"Automotores",2013,11,"Córdoba","X",5410,"14"
"Automotores",2013,11,"Corrientes","W",1342,"18"
"Automotores",2013,11,"Entre Ríos","E",1614,"30"
"Automotores",2013,11,"Formosa","P",460,"34"
"Automotores",2013,11,"Jujuy","Y",762,"38"
"Automotores",2013,11,"La Pampa","L",586,"42"
"Automotores",2013,11,"La Rioja","F",396,"46"
"Automotores",2013,11,"Mendoza","M",2362,"50"
"Automotores",2013,11,"Misiones","N",906,"54"
"Automotores",2013,11,"Neuquén","Q",1265,"58"
"Automotores",2013,11,"Río Negro","R",1184,"62"
"Automotores",2013,11,"Salta","A",1270,"66"
"Automotores",2013,11,"San Juan","J",655,"70"
"Automotores",2013,11,"San Luis","D",561,"74"
"Automotores",2013,11,"Santa Cruz","Z",690,"78"
"Automotores",2013,11,"Santa Fe","S",4758,"82"
"Automotores",2013,11,"Santiago del Estero","G",522,"86"
"Automotores",2013,11,"Tierra del Fuego","V",873,"94"
"Automotores",2013,11,"Tucumán","T",1438,"90"
"Automotores",2013,12,"Buenos Aires","B",17495,"06"
"Automotores",2013,12,"Catamarca","K",312,"10"
"Automotores",2013,12,"Chaco","H",673,"22"
"Automotores",2013,12,"Chubut","U",1011,"26"
"Automotores",2013,12,"Ciudad Autónoma de Bs.As.","C",11994,"02"
"Automotores",2013,12,"Córdoba","X",3662,"14"
"Automotores",2013,12,"Corrientes","W",891,"18"
"Automotores",2013,12,"Entre Ríos","E",1026,"30"
"Automotores",2013,12,"Formosa","P",308,"34"
"Automotores",2013,12,"Jujuy","Y",615,"38"
"Automotores",2013,12,"La Pampa","L",468,"42"
"Automotores",2013,12,"La Rioja","F",222,"46"
"Automotores",2013,12,"Mendoza","M",1655,"50"
"Automotores",2013,12,"Misiones","N",617,"54"
"Automotores",2013,12,"Neuquén","Q",1211,"58"
"Automotores",2013,12,"Río Negro","R",827,"62"
"Automotores",2013,12,"Salta","A",1011,"66"
"Automotores",2013,12,"San Juan","J",415,"70"
"Automotores",2013,12,"San Luis","D",377,"74"
"Automotores",2013,12,"Santa Cruz","Z",727,"78"
"Automotores",2013,12,"Santa Fe","S",3760,"82"
"Automotores",2013,12,"Santiago del Estero","G",349,"86"
"Automotores",2013,12,"Tierra del Fuego","V",709,"94"
"Automotores",2013,12,"Tucumán","T",890,"90"
"Automotores",2014,1,"Buenos Aires","B",35306,"06"
"Automotores",2014,1,"Catamarca","K",1036,"10"
"Automotores",2014,1,"Chaco","H",2299,"22"
"Automotores",2014,1,"Chubut","U",2167,"26"
"Automotores",2014,1,"Ciudad Autónoma de Bs.As.","C",15737,"02"
"Automotores",2014,1,"Córdoba","X",10692,"14"
"Automotores",2014,1,"Corrientes","W",2796,"18"
"Automotores",2014,1,"Entre Ríos","E",3373,"30"
"Automotores",2014,1,"Formosa","P",1192,"34"
"Automotores",2014,1,"Jujuy","Y",1562,"38"
"Automotores",2014,1,"La Pampa","L",1213,"42"
"Automotores",2014,1,"La Rioja","F",827,"46"
"Automotores",2014,1,"Mendoza","M",4211,"50"
"Automotores",2014,1,"Misiones","N",2105,"54"
"Automotores",2014,1,"Neuquén","Q",2344,"58"
"Automotores",2014,1,"Río Negro","R",1537,"62"
"Automotores",2014,1,"Salta","A",2546,"66"
"Automotores",2014,1,"San Juan","J",1326,"70"
"Automotores",2014,1,"San Luis","D",1107,"74"
"Automotores",2014,1,"Santa Cruz","Z",1439,"78"
"Automotores",2014,1,"Santa Fe","S",9712,"82"
"Automotores",2014,1,"Santiago del Estero","G",1386,"86"
"Automotores",2014,1,"Tierra del Fuego","V",819,"94"
"Automotores",2014,1,"Tucumán","T",2781,"90"
"Automotores",2014,2,"Buenos Aires","B",19362,"06"
"Automotores",2014,2,"Catamarca","K",426,"10"
"Automotores",2014,2,"Chaco","H",1101,"22"
"Automotores",2014,2,"Chubut","U",1392,"26"
"Automotores",2014,2,"Ciudad Autónoma de Bs.As.","C",9521,"02"
"Automotores",2014,2,"Córdoba","X",5474,"14"
"Automotores",2014,2,"Corrientes","W",1360,"18"
"Automotores",2014,2,"Entre Ríos","E",1427,"30"
"Automotores",2014,2,"Formosa","P",622,"34"
"Automotores",2014,2,"Jujuy","Y",902,"38"
"Automotores",2014,2,"La Pampa","L",605,"42"
"Automotores",2014,2,"La Rioja","F",375,"46"
"Automotores",2014,2,"Mendoza","M",2445,"50"
"Automotores",2014,2,"Misiones","N",1009,"54"
"Automotores",2014,2,"Neuquén","Q",1360,"58"
"Automotores",2014,2,"Río Negro","R",951,"62"
"Automotores",2014,2,"Salta","A",1173,"66"
"Automotores",2014,2,"San Juan","J",588,"70"
"Automotores",2014,2,"San Luis","D",566,"74"
"Automotores",2014,2,"Santa Cruz","Z",866,"78"
"Automotores",2014,2,"Santa Fe","S",4677,"82"
"Automotores",2014,2,"Santiago del Estero","G",706,"86"
"Automotores",2014,2,"Tierra del Fuego","V",651,"94"
"Automotores",2014,2,"Tucumán","T",1371,"90"
"Automotores",2014,3,"Buenos Aires","B",16892,"06"
"Automotores",2014,3,"Catamarca","K",429,"10"
"Automotores",2014,3,"Chaco","H",822,"22"
"Automotores",2014,3,"Chubut","U",1217,"26"
"Automotores",2014,3,"Ciudad Autónoma de Bs.As.","C",8638,"02"
"Automotores",2014,3,"Córdoba","X",5103,"14"
"Automotores",2014,3,"Corrientes","W",1105,"18"
"Automotores",2014,3,"Entre Ríos","E",1405,"30"
"Automotores",2014,3,"Formosa","P",494,"34"
"Automotores",2014,3,"Jujuy","Y",755,"38"
"Automotores",2014,3,"La Pampa","L",553,"42"
"Automotores",2014,3,"La Rioja","F",338,"46"
"Automotores",2014,3,"Mendoza","M",2077,"50"
"Automotores",2014,3,"Misiones","N",868,"54"
"Automotores",2014,3,"Neuquén","Q",1207,"58"
"Automotores",2014,3,"Río Negro","R",807,"62"
"Automotores",2014,3,"Salta","A",1123,"66"
"Automotores",2014,3,"San Juan","J",647,"70"
"Automotores",2014,3,"San Luis","D",458,"74"
"Automotores",2014,3,"Santa Cruz","Z",712,"78"
"Automotores",2014,3,"Santa Fe","S",3910,"82"
"Automotores",2014,3,"Santiago del Estero","G",528,"86"
"Automotores",2014,3,"Tierra del Fuego","V",564,"94"
"Automotores",2014,3,"Tucumán","T",1226,"90"
"Automotores",2014,4,"Buenos Aires","B",17525,"06"
"Automotores",2014,4,"Catamarca","K",414,"10"
"Automotores",2014,4,"Chaco","H",934,"22"
"Automotores",2014,4,"Chubut","U",1108,"26"
"Automotores",2014,4,"Ciudad Autónoma de Bs.As.","C",8369,"02"
"Automotores",2014,4,"Córdoba","X",5335,"14"
"Automotores",2014,4,"Corrientes","W",1214,"18"
"Automotores",2014,4,"Entre Ríos","E",1435,"30"
"Automotores",2014,4,"Formosa","P",575,"34"
"Automotores",2014,4,"Jujuy","Y",774,"38"
"Automotores",2014,4,"La Pampa","L",548,"42"
"Automotores",2014,4,"La Rioja","F",339,"46"
"Automotores",2014,4,"Mendoza","M",2036,"50"
"Automotores",2014,4,"Misiones","N",837,"54"
"Automotores",2014,4,"Neuquén","Q",1384,"58"
"Automotores",2014,4,"Río Negro","R",875,"62"
"Automotores",2014,4,"Salta","A",1084,"66"
"Automotores",2014,4,"San Juan","J",617,"70"
"Automotores",2014,4,"San Luis","D",515,"74"
"Automotores",2014,4,"Santa Cruz","Z",850,"78"
"Automotores",2014,4,"Santa Fe","S",4222,"82"
"Automotores",2014,4,"Santiago del Estero","G",721,"86"
"Automotores",2014,4,"Tierra del Fuego","V",650,"94"
"Automotores",2014,4,"Tucumán","T",1421,"90"
"Automotores",2014,5,"Buenos Aires","B",18310,"06"
"Automotores",2014,5,"Catamarca","K",498,"10"
"Automotores",2014,5,"Chaco","H",1005,"22"
"Automotores",2014,5,"Chubut","U",1290,"26"
"Automotores",2014,5,"Ciudad Autónoma de Bs.As.","C",9189,"02"
"Automotores",2014,5,"Córdoba","X",5526,"14"
"Automotores",2014,5,"Corrientes","W",1344,"18"
"Automotores",2014,5,"Entre Ríos","E",1516,"30"
"Automotores",2014,5,"Formosa","P",555,"34"
"Automotores",2014,5,"Jujuy","Y",825,"38"
"Automotores",2014,5,"La Pampa","L",565,"42"
"Automotores",2014,5,"La Rioja","F",366,"46"
"Automotores",2014,5,"Mendoza","M",2210,"50"
"Automotores",2014,5,"Misiones","N",900,"54"
"Automotores",2014,5,"Neuquén","Q",1474,"58"
"Automotores",2014,5,"Río Negro","R",942,"62"
"Automotores",2014,5,"Salta","A",1139,"66"
"Automotores",2014,5,"San Juan","J",612,"70"
"Automotores",2014,5,"San Luis","D",549,"74"
"Automotores",2014,5,"Santa Cruz","Z",886,"78"
"Automotores",2014,5,"Santa Fe","S",4587,"82"
"Automotores",2014,5,"Santiago del Estero","G",587,"86"
"Automotores",2014,5,"Tierra del Fuego","V",589,"94"
"Automotores",2014,5,"Tucumán","T",1357,"90"
"Automotores",2014,6,"Buenos Aires","B",16704,"06"
"Automotores",2014,6,"Catamarca","K",451,"10"
"Automotores",2014,6,"Chaco","H",963,"22"
"Automotores",2014,6,"Chubut","U",1294,"26"
"Automotores",2014,6,"Ciudad Autónoma de Bs.As.","C",8687,"02"
"Automotores",2014,6,"Córdoba","X",5470,"14"
"Automotores",2014,6,"Corrientes","W",1298,"18"
"Automotores",2014,6,"Entre Ríos","E",1512,"30"
"Automotores",2014,6,"Formosa","P",555,"34"
"Automotores",2014,6,"Jujuy","Y",702,"38"
"Automotores",2014,6,"La Pampa","L",558,"42"
"Automotores",2014,6,"La Rioja","F",337,"46"
"Automotores",2014,6,"Mendoza","M",2092,"50"
"Automotores",2014,6,"Misiones","N",898,"54"
"Automotores",2014,6,"Neuquén","Q",1352,"58"
"Automotores",2014,6,"Río Negro","R",853,"62"
"Automotores",2014,6,"Salta","A",1086,"66"
"Automotores",2014,6,"San Juan","J",579,"70"
"Automotores",2014,6,"San Luis","D",455,"74"
"Automotores",2014,6,"Santa Cruz","Z",798,"78"
"Automotores",2014,6,"Santa Fe","S",4429,"82"
"Automotores",2014,6,"Santiago del Estero","G",604,"86"
"Automotores",2014,6,"Tierra del Fuego","V",485,"94"
"Automotores",2014,6,"Tucumán","T",1354,"90"
"Automotores",2014,7,"Buenos Aires","B",19624,"06"
"Automotores",2014,7,"Catamarca","K",535,"10"
"Automotores",2014,7,"Chaco","H",1142,"22"
"Automotores",2014,7,"Chubut","U",1458,"26"
"Automotores",2014,7,"Ciudad Autónoma de Bs.As.","C",9577,"02"
"Automotores",2014,7,"Córdoba","X",6517,"14"
"Automotores",2014,7,"Corrientes","W",1269,"18"
"Automotores",2014,7,"Entre Ríos","E",1660,"30"
"Automotores",2014,7,"Formosa","P",553,"34"
"Automotores",2014,7,"Jujuy","Y",777,"38"
"Automotores",2014,7,"La Pampa","L",623,"42"
"Automotores",2014,7,"La Rioja","F",329,"46"
